Country or Area,"Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"											
Senegal,"2012","520100","Cotton, not carded or combed","Import","59703","116872","Weight in kilograms","116872"											
Senegal,"2012","520100","Cotton, not carded or combed","Export","21508426","10330741","Weight in kilograms","10330741"											
Senegal,"2012","520210","Cotton yarn waste (including thread waste)","Import","352","420","Weight in kilograms","420"											
Senegal,"2012","520299","Cotton waste, except garnetted stock","Import","581","234","Weight in kilograms","234"											
Senegal,"2012","520299","Cotton waste, except garnetted stock","Export","17277","19680","Weight in kilograms","19680"											
Senegal,"2012","520300","Cotton, carded or combed","Import","24033","34339","Weight in kilograms","34339"											
Senegal,"2012","520411","Cotton sewing thread >85% cotton, not retail","Import","27907","20742","Weight in kilograms","20742"											
Senegal,"2012","520419","Cotton sewing thread, <85% cotton, not retail","Import","18024","9257","Weight in kilograms","9257"											
Senegal,"2012","520420","Cotton sewing thread, retail","Import","952924","733017","Weight in kilograms","733017"											
Senegal,"2012","520420","Cotton sewing thread, retail","Export","1713","110","Weight in kilograms","110"											
Senegal,"2012","520511","Cotton yarn >85% single uncombed >714 dtex,not retail","Import","106424","103843","Weight in kilograms","103843"											
Senegal,"2012","520611","Cotton yarn <85% single uncombed >714dtex, not retail","Import","17119","12227","Weight in kilograms","12227"											
Senegal,"2012","520710","Cotton yarn (except sewing thread) >85% cotton, retai","Import","1395","1945","Weight in kilograms","1945"											
Senegal,"2012","520790","Cotton yarn (except sewing thread) <85% cotton, retai","Import","46294","45670","Weight in kilograms","45670"											
Senegal,"2012","520811","Plain weave cotton, >85% <100 g/m2, unbleached","Import","11149","11250","Weight in kilograms","11250"											
Senegal,"2012","520812","Plain weave cotton, >85% 100-200g/m2, unbleached","Import","71200","15240","Weight in kilograms","15240"											
Senegal,"2012","520813","Twill weave cotton, >85% <200g/m2, unbleached","Import","42962","1706","Weight in kilograms","1706"											
Senegal,"2012","520819","Woven cotton nes, >85% <200g/m2, unbleached","Import","8327","5433","Weight in kilograms","5433"											
Senegal,"2012","520819","Woven cotton nes, >85% <200g/m2, unbleached","Export","867","1040","Weight in kilograms","1040"											
Senegal,"2012","520821","Plain weave cotton, >85% <100 g/m2, bleached","Import","240952","222281","Weight in kilograms","222281"											
Senegal,"2012","520822","Plain weave cotton, >85% 100-200g/m2, bleached","Import","141934","103472","Weight in kilograms","103472"											
Senegal,"2012","520829","Woven cotton nes, >85% <200g/m2, bleached","Import","491207","137623","Weight in kilograms","137623"											
Senegal,"2012","520833","Twill weave cotton, >85% <200g/m2, dyed","Export","4625","40","Weight in kilograms","40"											
Senegal,"2012","520839","Woven cotton nes, >85% <200g/m2, dyed","Import","1787367","672478","Weight in kilograms","672478"											
Senegal,"2012","520842","Plain weave cotton, >85% 100-200g/m2, yarn dyed","Import","2001","53","Weight in kilograms","53"											
Senegal,"2012","520849","Woven cotton nes, >85% <200g/m2, yarn dyed","Import","24069","6400","Weight in kilograms","6400"											
Senegal,"2012","520851","Plain weave cotton, >85% <100 g/m2, printed","Import","897364","738682","Weight in kilograms","738682"											
Senegal,"2012","520852","Plain weave cotton, >85% 100-200g/m2, printed","Import","1858173","1416980","Weight in kilograms","1416980"											
Senegal,"2012","520852","Plain weave cotton, >85% 100-200g/m2, printed","Export","8825","1118","Weight in kilograms","1118"											
Senegal,"2012","520859","Woven cotton nes, >85% <200g/m2, printed","Import","1703874","968040","Weight in kilograms","968040"											
Senegal,"2012","520919","Woven cotton nes, >85% >200g/m2, unbleached, nes","Import","2258","1814","Weight in kilograms","1814"											
Senegal,"2012","520921","Plain weave cotton, >85% >200g/m2, bleached","Import","23351","6761","Weight in kilograms","6761"											
Senegal,"2012","520922","Twill weave cotton, >85% >200g/m2, bleached","Import","978","500","Weight in kilograms","500"											
Senegal,"2012","520929","Woven cotton nes, >85% >200g/m2, bleached, nes","Import","51013","12790","Weight in kilograms","12790"											
Senegal,"2012","520932","Twill weave cotton, >85% >200g/m2, dyed","Import","20586","4052","Weight in kilograms","4052"											
Senegal,"2012","520939","Woven cotton nes, >85% >200g/m2, dyed, nes","Import","39766","24424","Weight in kilograms","24424"											
Senegal,"2012","520942","Denim cotton >85% >200g/m2","Import","518","622","Weight in kilograms","622"											
Senegal,"2012","520949","Woven cotton nes, >85% >200g/m2, yarn dyed, nes","Import","6263","2911","Weight in kilograms","2911"											
Senegal,"2012","520949","Woven cotton nes, >85% >200g/m2, yarn dyed, nes","Export","754","95","Weight in kilograms","95"											
Senegal,"2012","520951","Plain weave cotton, >85% >200g/m2, printed","Import","13069","12839","Weight in kilograms","12839"											
Senegal,"2012","520951","Plain weave cotton, >85% >200g/m2, printed","Export","2350","421","Weight in kilograms","421"											
Senegal,"2012","520959","Woven cotton nes, >85% >200g/m2, printed, nes","Import","16578","19401","Weight in kilograms","19401"											
Senegal,"2012","521019","Woven cotton nes <85% +manmade fibre <200g, unbleache","Import","516","250","Weight in kilograms","250"											
Senegal,"2012","521021","Plain weave cotton <85% +manmade fibre, <200g bleache","Import","36494","2828","Weight in kilograms","2828"											
Senegal,"2012","521029","Woven cotton nes, <85% +manmade fibre, <200g bleached","Import","9511","7864","Weight in kilograms","7864"											
Senegal,"2012","521039","Woven cotton nes, <85% +manmade fibre, <200g/m2 dyed","Import","17202","22803","Weight in kilograms","22803"											
Senegal,"2012","521039","Woven cotton nes, <85% +manmade fibre, <200g/m2 dyed","Export","1077","150","Weight in kilograms","150"											
Senegal,"2012","521041","Plain weave cotton,<85% +manmade fibre,<200g yarn dye","Import","302","20","Weight in kilograms","20"											
Senegal,"2012","521049","Woven nes cotton,<85% +manmade fibre, <200g yarn dyed","Import","5105","1655","Weight in kilograms","1655"											
Senegal,"2012","521051","Plain weave cotton, <85% +manmade fibre, <200g print","Import","13565","8584","Weight in kilograms","8584"											
Senegal,"2012","521059","Woven cotton nes, <85% +manmade fibre, <200g/m2 print","Import","557112","208296","Weight in kilograms","208296"											
Senegal,"2012","521119","Woven cotton nes, <85% +manmade fibre, >200g/m2 unbl","Import","1192","2166","Weight in kilograms","2166"											
Senegal,"2012","521129","Woven cotton nes, <85% +manmade fibre, >200g, bleache","Import","13831","14543","Weight in kilograms","14543"											
Senegal,"2012","521131","Plain weave cotton, <85% +manmade fibre, >200g, dyed","Import","202705","27649","Weight in kilograms","27649"											
Senegal,"2012","521131","Plain weave cotton, <85% +manmade fibre, >200g, dyed","Export","3996","557","Weight in kilograms","557"											
Senegal,"2012","521139","Woven cotton nes, <85% +manmade fibre, >200g/m2, dyed","Import","82015","45229","Weight in kilograms","45229"											
Senegal,"2012","521139","Woven cotton nes, <85% +manmade fibre, >200g/m2, dyed","Export","13054","278","Weight in kilograms","278"											
Senegal,"2012","521142","Denim cotton nes, <85% +manmade fibre, >200g/m2","Import","852","998","Weight in kilograms","998"											
Senegal,"2012","521149","Woven cotton nes, <85% +manmade fibre, >200g,yarn dye","Import","37363","37377","Weight in kilograms","37377"											
Senegal,"2012","521151","Plain weave cotton , <85% +manmade fibre, >200g, prin","Import","2825","11564","Weight in kilograms","11564"											
Senegal,"2012","521159","Woven cotton nes, <85% +manmade fibre, >200g, printed","Import","70456","75707","Weight in kilograms","75707"											
Senegal,"2012","521159","Woven cotton nes, <85% +manmade fibre, >200g, printed","Export","7254","32","Weight in kilograms","32"											
Senegal,"2012","521211","Woven cotton fabric, > 200g/m2, unbleached, nes","Import","14","5","Weight in kilograms","5"											
Senegal,"2012","521212","Woven cotton fabric, > 200g/m2, bleached, nes","Import","26392","27185","Weight in kilograms","27185"											
Senegal,"2012","521213","Woven cotton fabric, > 200g/m2, dyed, nes","Import","11544","10477","Weight in kilograms","10477"											
Senegal,"2012","521214","Woven cotton fabric, < 200g/m2, yarns mixed colours","Import","2076","2200","Weight in kilograms","2200"											
Senegal,"2012","521214","Woven cotton fabric, < 200g/m2, yarns mixed colours","Export","15346","85","Weight in kilograms","85"											
Senegal,"2012","521215","Woven cotton fabric, > 200g/m2, printed, nes","Import","24716","14503","Weight in kilograms","14503"											
Senegal,"2012","521222","Woven cotton fabric, > 200g/m2, bleached, nes","Import","20402","20757","Weight in kilograms","20757"											
Senegal,"2012","521223","Woven cotton fabric, > 200g/m2, dyed, nes","Import","181804","89265","Weight in kilograms","89265"											
Senegal,"2012","521224","Woven cotton fabric, > 200g/m2, yarns mixed colours","Import","4657","3700","Weight in kilograms","3700"											
Senegal,"2012","521224","Woven cotton fabric, > 200g/m2, yarns mixed colours","Export","196","35","Weight in kilograms","35"											
Senegal,"2012","521225","Woven cotton fabric, > 200g/m2, printed, nes","Import","39687","20697","Weight in kilograms","20697"											
Senegal,"2012","521225","Woven cotton fabric, > 200g/m2, printed, nes","Export","14885","680","Weight in kilograms","680"											
Senegal,"2011","520100","Cotton, not carded or combed","Import","1340","105","Weight in kilograms","105"											
Senegal,"2011","520100","Cotton, not carded or combed","Export","24022343","13523321","Weight in kilograms","13523321"											
Senegal,"2011","520210","Cotton yarn waste (including thread waste)","Import","212","950","Weight in kilograms","950"											
Senegal,"2011","520299","Cotton waste, except garnetted stock","Import","570","454","Weight in kilograms","454"											
Senegal,"2011","520299","Cotton waste, except garnetted stock","Export","119862","119396","Weight in kilograms","119396"											
Senegal,"2011","520300","Cotton, carded or combed","Import","28865","22196","Weight in kilograms","22196"											
Senegal,"2011","520419","Cotton sewing thread, <85% cotton, not retail","Import","12522","6332","Weight in kilograms","6332"											
Senegal,"2011","520420","Cotton sewing thread, retail","Import","524281","329711","Weight in kilograms","329711"											
Senegal,"2011","520420","Cotton sewing thread, retail","Export","1686","60","Weight in kilograms","60"											
Senegal,"2011","520511","Cotton yarn >85% single uncombed >714 dtex,not retail","Import","70649","66636","Weight in kilograms","66636"											
Senegal,"2011","520512","Cotton yarn >85% single uncombed 714-232 dtex,not ret","Import","3615","212","Weight in kilograms","212"											
Senegal,"2011","520611","Cotton yarn <85% single uncombed >714dtex, not retail","Import","14403","8382","Weight in kilograms","8382"											
Senegal,"2011","520710","Cotton yarn (except sewing thread) >85% cotton, retai","Import","3329","2134","Weight in kilograms","2134"											
Senegal,"2011","520790","Cotton yarn (except sewing thread) <85% cotton, retai","Import","44228","36710","Weight in kilograms","36710"											
Senegal,"2011","520811","Plain weave cotton, >85% <100 g/m2, unbleached","Import","1544","1725","Weight in kilograms","1725"											
Senegal,"2011","520812","Plain weave cotton, >85% 100-200g/m2, unbleached","Import","3419","3918","Weight in kilograms","3918"											
Senegal,"2011","520813","Twill weave cotton, >85% <200g/m2, unbleached","Import","1254","1362","Weight in kilograms","1362"											
Senegal,"2011","520819","Woven cotton nes, >85% <200g/m2, unbleached","Import","56908","36735","Weight in kilograms","36735"											
Senegal,"2011","520819","Woven cotton nes, >85% <200g/m2, unbleached","Export","45","2100","Weight in kilograms","2100"											
Senegal,"2011","520821","Plain weave cotton, >85% <100 g/m2, bleached","Import","279320","188989","Weight in kilograms","188989"											
Senegal,"2011","520822","Plain weave cotton, >85% 100-200g/m2, bleached","Import","334070","223623","Weight in kilograms","223623"											
Senegal,"2011","520823","Twill weave cotton, >85% <200g/m2, bleached","Import","23736","13234","Weight in kilograms","13234"											
Senegal,"2011","520829","Woven cotton nes, >85% <200g/m2, bleached","Import","742317","189382","Weight in kilograms","189382"											
Senegal,"2011","520829","Woven cotton nes, >85% <200g/m2, bleached","Export","318","9","Weight in kilograms","9"											
Senegal,"2011","520831","Plain weave cotton, >85% <100 g/m2, dyed","Import","82083","20543","Weight in kilograms","20543"											
Senegal,"2011","520831","Plain weave cotton, >85% <100 g/m2, dyed","Export","60434","5400","Weight in kilograms","5400"											
Senegal,"2011","520832","Plain weave cotton, >85% 100-200g/m2, dyed","Import","426","300","Weight in kilograms","300"											
Senegal,"2011","520839","Woven cotton nes, >85% <200g/m2, dyed","Import","1602076","779148","Weight in kilograms","779148"											
Senegal,"2011","520841","Plain weave cotton, >85% <100 g/m2, yarn dyed","Import","1003","66","Weight in kilograms","66"											
Senegal,"2011","520842","Plain weave cotton, >85% 100-200g/m2, yarn dyed","Import","1164","167","Weight in kilograms","167"											
Senegal,"2011","520843","Twill weave cotton, >85% <200g/m2, yarn dyed","Import","969","25","Weight in kilograms","25"											
Senegal,"2011","520849","Woven cotton nes, >85% <200g/m2, yarn dyed","Import","11949","673","Weight in kilograms","673"											
Senegal,"2011","520849","Woven cotton nes, >85% <200g/m2, yarn dyed","Export","339","8","Weight in kilograms","8"											
Senegal,"2011","520851","Plain weave cotton, >85% <100 g/m2, printed","Import","824058","576640","Weight in kilograms","576640"											
Senegal,"2011","520852","Plain weave cotton, >85% 100-200g/m2, printed","Import","2723530","1996651","Weight in kilograms","1996651"											
Senegal,"2011","520852","Plain weave cotton, >85% 100-200g/m2, printed","Export","34246","2550","Weight in kilograms","2550"											
Senegal,"2011","520859","Woven cotton nes, >85% <200g/m2, printed","Import","1427557","772201","Weight in kilograms","772201"											
Senegal,"2011","520859","Woven cotton nes, >85% <200g/m2, printed","Export","2925","93","Weight in kilograms","93"											
Senegal,"2011","520911","Plain weave cotton, >85% >200g/m2, unbleached","Import","258","337","Weight in kilograms","337"											
Senegal,"2011","520919","Woven cotton nes, >85% >200g/m2, unbleached, nes","Import","11527","12383","Weight in kilograms","12383"											
Senegal,"2011","520921","Plain weave cotton, >85% >200g/m2, bleached","Import","9769","7829","Weight in kilograms","7829"											
Senegal,"2011","520929","Woven cotton nes, >85% >200g/m2, bleached, nes","Import","170133","26721","Weight in kilograms","26721"											
Senegal,"2011","520931","Plain weave cotton, >85% >200g/m2, dyed","Import","29535","4449","Weight in kilograms","4449"											
Senegal,"2011","520932","Twill weave cotton, >85% >200g/m2, dyed","Import","3370","200","Weight in kilograms","200"											
Senegal,"2011","520939","Woven cotton nes, >85% >200g/m2, dyed, nes","Import","260858","90131","Weight in kilograms","90131"											
Senegal,"2011","520949","Woven cotton nes, >85% >200g/m2, yarn dyed, nes","Export","2056","40","Weight in kilograms","40"											
Senegal,"2011","520951","Plain weave cotton, >85% >200g/m2, printed","Export","26","60","Weight in kilograms","60"											
Senegal,"2011","520952","Twill weave cotton, >85% >200g/m2, printed","Import","5122","2941","Weight in kilograms","2941"											
Senegal,"2011","520959","Woven cotton nes, >85% >200g/m2, printed, nes","Import","31107","21259","Weight in kilograms","21259"											
Senegal,"2011","521019","Woven cotton nes <85% +manmade fibre <200g, unbleache","Import","3812","4705","Weight in kilograms","4705"											
Senegal,"2011","521021","Plain weave cotton <85% +manmade fibre, <200g bleache","Import","25225","2470","Weight in kilograms","2470"											
Senegal,"2011","521029","Woven cotton nes, <85% +manmade fibre, <200g bleached","Import","6785","5236","Weight in kilograms","5236"											
Senegal,"2011","521031","Plain weave cotton, <85% +manmade fibre, <200g/m2 dye","Export","72879","7614","Weight in kilograms","7614"											
Senegal,"2011","521039","Woven cotton nes, <85% +manmade fibre, <200g/m2 dyed","Import","69201","36233","Weight in kilograms","36233"											
Senegal,"2011","521039","Woven cotton nes, <85% +manmade fibre, <200g/m2 dyed","Export","2269","1100","Weight in kilograms","1100"											
